#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
LDESC_FLYING_ROCKET;The Rocket or Ballistic Missile (e.g. the German V2) is designed to deliver a payload of explosives to a distant target. Its high speed makes it almost impossible to intercept but it is an expensive way of destroying the enemy with conventional explosives.  Nuclear weapons are needed to give it more than psychological effect.;La fusйe (l'йquivalent du V2 allemand) est conзue pour lвcher des charges explosives sur une cible non spйcifique. Sa grande vitesse en fait une cible quasiment impossible а intercepter mais sa petite charge implique que l'impact psychologique qu'elle occasionne est plus important que la destruction.;Il razzo volante (l'equivalente della V2 tedesca) и progettato per far esplodere un bersaglio non designato. Praticamente impossibile da intercettare a causa dell'elevata velocitа, trasporta un quantitativo minore di esplosivo (и quindi un'arma piщ psicologica che distruttiva).;El cohete volante (el equivalente a la V2 alemana) fue diseсado para estrellar una carga explosiva contra un objetivo que no sea especнfico. Su gran velocidad lo convierte en un blanco prбcticamente imposible de interceptar, pero su escasa carga hace que el impacto que causa sea mбs psicolуgico que destructivo.;Die Flugrakete (am bekanntesten die deutsche V2) wurde dazu geschaffen, Sprengladungen auf ein nicht festgelegtes Ziel abzuwerfen. Ihre hohe Geschwindigkeit machte es praktisch unmцglich sie abzufangen, doch ihre geringe Sprengladung wirkte sich eher psychologisch denn destruktiv aus. ;Rakieta niekierowana (odpowiednik niemieckiej V2) zostaіa zaprojektowana do do przenoszenia іadunku wybuchowego na terytorium wroga, bez podania konkretnego celu. Jej wysoka prкdkoњж praktycznie uniemoїliwia przechwycenie, ale niewielka gіowica bojowa sugeruje bardziej wykorzystanie psychologiczne, niї destrukcyjne.;;Баллистическая ракета малой дальности (напр., немецкая Фау-2) предназначена для сбрасывания взрывчатых веществ на неопределенную цель. Ее перехват практически невозможен из-за высокой скорости, но ее небольшая степень поражения оказывает больше психологическое воздействие, а не разрушительное.;;;X
LDESC_ESCORT_CARRIER;The Escort Carrier became an important naval vessel later in the war. Its ability to protect convoys, actively hunt submarines and support amphibious operations through the aircraft it carried made it very useful and cost effective, freeing up the more expensive fleet carriers for other tasks. The ships themselves, however, were only lightly armed, lightly armored, and of far smaller displacement than fleet or light carriers.;Le porte-avions lйger devenait une partie importante des flottes pendant le cours de la guerre. Sa capacitй de protйger les convois, de chasser des sous-marins et de soutenir des embarquements amphibies faisaient que les grands porte-avions йtaient libre pour des autres tвches. Les bateaux eux-mкmes ont par contre des armes et armures relativement faibles et sont beaucoup moins forts que les porte-avions normaux. ;La Portaerei di Scorta divenne un'importante unita' navale verso la fine della guerra. La sua capacita' di protezione dei convogli, la caccia ai sottomarini e il supporto alle operazioni anfibie con l'utilizzo di forze aeree trasportate ne fecero un mezzo utile ed economico, lasciando disponibili le piu' costose Portaerei di Flotta per altri ruoli. La Portaerei di Scorta era pero' dotata di un minore armamento e corazzatura e in generale meno potenti delle Portaerei di Flotta e delle Portaerei Leggere.;El portaaviones ligero se convirtiу en un navнo importante avanzada la guerra. Su capacidad para proteger convoyes, cazar submarinos activamente y apoyar las operaciones anfibias mediante las aeronaves que transportaba lo hicieron muy eficaz y rentable, pues asн se pudieron destinar a los portaaviones de la flota mбs caros a otros cometidos. No obstante, los propios buques sуlo van ligeramente armados y blindados y tienen un desplazamiento bastante inferior al de otros portaaviones de la flota.;Der Geleittrдger wurde mit fortschreiten des Krieges ein wichtiger Bestandteil der Flotten. Seine Fдhigkeit Konvois zu schьtzen, aktiv U-Bote zu jagen und Amphibienlandungen zu unterstьtzen machte ihn zu einem guten kosteneffizienten Fahrzeug was die groЯen Trдgerschiffe fьr andere Aufgaben freihielt. Die Schiffe selbst sind jedoch nur leicht bewaffnet und gepanzert und um vieles kleiner als normale Flugzeugtrдger.;Lekki lotniskowiec staі siк waїn№ jednostk№ morsk№ w pуџniejszym okresie wojny. Moїliwoњж ochrony konwojуw, tropienia i niszczenia okrкtуw podwodnych a takїe wspierania dziaіaс desantowych dziкki przenoszonym samolotom uczyniіy z niego okrкt opіacalny i bardzo uїyteczny. Dziкki nim moїliwe staіo siк wykorzystywanie lotniskowcуw floty do innych dziaіaс. Lekkie lotniskowce s№ jednakїe uzbrojone jedynie w broс lekk№, posiadaj№ sіaby pancerz i maj№ o wiele mniejsz№ wypornoњж niї lotniskowce floty. ;;Ближе к окончанию войны для защиты конвоев, поиска и уничтожения подлодок противника, при проведении десантных операций стали использоваться легкие авианосцы. Широкий спектр выполняемых задач очень скоро сделал их незаменимыми, что позволяло высвободить более дорогие крупные авианосцы для самых сложных и ответственных операций. Легкие авианосцы имели относительно слабую бронезащиту и вооружение, а также намного меньшее водоизмещение.;;;X
LDESC_LIGHT_CARRIER;The Light Carrier was an important supplement for carrier fleets. Its ability to protect convoys, actively hunt submarines and support amphibious operations through the aircraft it carries made it very useful and cost effective, freeing up the more expensive fleet carriers for other tasks. The ships themselves, however, are only lightly armed, lightly armored, and of far smaller displacement than fleet carriers.;Le porte-avions lйger devenait une partie importante des flottes pendant le cours de la guerre. Sa capacitй de protйger les convois, de chasser des sous-marins et de soutenir des embarquements amphibies faisaient que les grands porte-avions йtaient libre pour des autres tвches. Les bateaux eux-mкmes ont par contre des armes et armures relativement faibles et sont beaucoup moins forts que les porte-avions normaux. ;La Portaerei Leggera divenne un'importante unita' di supporto alle flotte di Portaerei. La sua capacita' di protezione dei convogli, la caccia ai sottomarini e il supporto alle operazioni anfibie con l'utilizzo di forze aeree trasportate ne fecero un mezzo utile ed economico, lasciando disponibili le piu' costose Portaerei di Flotta per altri ruoli. La Portaerei Leggera era pero' dotata di un minore armamento e corazzatura e in generale meno potenti delle Portaerei di Flotta.;El portaaviones ligero se convirtiу en un navнo importante avanzada la guerra. Su capacidad para proteger convoyes, cazar submarinos activamente y apoyar las operaciones anfibias mediante las aeronaves que transportaba lo hicieron muy eficaz y rentable, pues asн se pudieron destinar a los portaaviones de la flota mбs caros a otros cometidos. No obstante, los propios buques sуlo van ligeramente armados y blindados y tienen un desplazamiento bastante inferior al de otros portaaviones de la flota.;Der Geleittrдger wurde mit fortschreiten des Krieges ein wichtiger Bestandteil der Flotten. Seine Fдhigkeit Konvois zu schьtzen, aktiv U-Bote zu jagen und Amphibienlandungen zu unterstьtzen machte ihn zu einem guten kosteneffizienten Fahrzeug was die groЯen Trдgerschiffe fьr andere Aufgaben freihielt. Die Schiffe selbst sind jedoch nur leicht bewaffnet und gepanzert und um vieles kleiner als normale Flugzeugtrдger.;Lekki lotniskowiec staі siк waїn№ jednostk№ morsk№ w pуџniejszym okresie wojny. Moїliwoњж ochrony konwojуw, tropienia i niszczenia okrкtуw podwodnych a takїe wspierania dziaіaс desantowych dziкki przenoszonym samolotom uczyniіy z niego okrкt opіacalny i bardzo uїyteczny. Dziкki nim moїliwe staіo siк wykorzystywanie lotniskowcуw floty do innych dziaіaс. Lekkie lotniskowce s№ jednakїe uzbrojone jedynie w broс lekk№, posiadaj№ sіaby pancerz i maj№ o wiele mniejsz№ wypornoњж niї lotniskowce floty. ;;Ближе к окончанию войны для защиты конвоев, поиска и уничтожения подлодок противника, при проведении десантных операций стали использоваться легкие авианосцы. Широкий спектр выполняемых задач очень скоро сделал их незаменимыми, что позволяло высвободить более дорогие крупные авианосцы для самых сложных и ответственных операций. Легкие авианосцы имели относительно слабую бронезащиту и вооружение, а также намного меньшее водоизмещение.;;;X
LDESC_NUCLEAR_SUBMARINE;Heavy Submarines with very long range and equipped with Sea-Planes are well suited for Reconnaissance;Les sous-marins lourd avec une grande portйe et йquipйs d'Hydravions sont bons pour la reconnaissance.;I sottomarini pesanti hanno un ampio raggio e sono equipaggiati con idrovolanti. Sono ottimi per la ricognizione;Los Submarinos Pesados con un rango muy amplio y equipados con Hidroaviones estбn bien preparados para Reconocimiento.;GroЯe U-Boote mit groЯer Reichweite und mit Wasserflugzeugen ausgerьstet eigenen sich hervorragend fьr Aufklдrungsmissionen.;Cieїkie okrкty podwodne z bardzo duїym zasiкgiem i wyposaїone w wodnopіaty s№ doskonaіe do zadaс zwiadowczych.;;Тяжелая подводная лодка имеет очень большой радиус и оснащена гидросамолетами для ведения разведки.;;;X
##;;;;;;;;;;;X
SDESC_ARTILLERY;This division has an artillery brigade.;Cette division bйnйficie d'une brigade d'artillerie.;Questa divisione possiede una brigata artiglieri.;Esta divisiуn tiene una brigada de artillerнa.;Diese Division verfьgt ьber eine Artillerie-Brigade.;Ta dywizja zawiera brygadк artylerii.;;Этой дивизии придана артиллерийская бригада.;;;X
SDESC_SP_ARTILLERY;This division has a self-propelled artillery brigade.;Cette division bйnйficie d'une brigade d'artillerie AM.;Questa divisione possiede una brigata di artiglieria a propulsione.;Esta divisiуn tiene una brigada de artillerнa autopropulsada.;Diese Division verfьgt ьber eine selbstangetriebene Artillerie-brigade.;Ta dywizja zawiera brygadк artylerii samobieїnej.;;Этой дивизии придана бригада САУ.;;;X
SDESC_TANK_DESTROYER;This division has a tank destroyer brigade.;Cette division bйnйficie d'une brigade de chasseurs de chars.;Questa divisione possiede una brigata distruttrice di carri.;Esta divisiуn tiene una brigada anticarro.;Diese Division verfьgt ьber eine Jagdpanzer-Brigade.;Ta dywizja zawiera brygadк niszczycieli czoіgуw.;;Этой дивизии придана бригада ПТО.;;;X
SDESC_LIGHT_ARMOR_BRIG;This division has a light tank brigade;Cette division bйnйficie d'une brigade de chars lйgers.;Questa divisione possiede una brigata di carri leggeri.;Esta divisiуn tiene una brigada de carros ligeros.;Diese Division verfьgt ьber eine leichte Panzerbrigade.;Ta dywizja zawiera brygadк lekkich czoіgуw.;;Этой дивизии придана легкая танковая бригада.;;;X
SDESC_HEAVY_ARMOR;This division has a heavy tank brigade;Cette division bйnйficie d'une brigade de chars lourds.;Questa divisione possiede una brigata di carri pesanti.;Esta divisiуn tiene una brigada de carros pesados.;Diese Division verfьgt ьber eine schwere Panzerbrigade.;Ta dywizja zawiera brygadк ciкїkich czoіgуw.;;Этой дивизии придана тяжелая бронетанковая бригада.;;;X
SDESC_SUPER_HEAVY_ARMOR;This division has a super-heavy tank brigade;Cette division bйnйficie d'une brigade de chars ultra-lourds.;Questa divisione possiede una brigata di carri ultra-pesanti.;Esta divisiуn tiene una brigada de carros superpesados.;Diese Division verfьgt ьber eine superschwere Panzerbrigade.;Ta dywizja zawiera brygadк bardzo ciкїkich czoіgуw.;;Этой дивизии придана бригада тяжёлых танков.;;;X
SDESC_ARMORED_CAR;This division has an armored car brigade;Cette division bйnйficie d'une brigade de vйhicules blindйs.;Questa divisione possiede una brigata mezzi corazzati.;Esta divisiуn tiene una brigada de vehнculos blindados.;Diese Division verfьgt ьber eine Panzerwagen-Brigade.;Ta dywizja zawiera brygadк pojazdуw pancernych.;;Этой дивизии придана бригада бронеавтомобилей.;;;X
SDESC_ANTIAIR;This division has an anti-aircraft brigade.;Cette division bйnйficie d'une brigade de DCA.;Questa divisione possiede una brigata contraerea.;Esta divisiуn tiene una brigada antiaйrea.;Diese Division verfьgt ьber eine Flak-Brigade.;Ta dywizja zawiera brygadк pojazdуw pancernych.;;Этой дивизии придана зенитная бригада.;;;X
SDESC_ENGINEER;This division has an engineering brigade.;Cette division bйnйficie d'une brigade du gйnie.;Questa divisione possiede una brigata genieri.;Esta divisiуn tiene una brigada de ingenieros.;Diese Division verfьgt ьber eine Pionierbrigade.;Ta dywizja zawiera brygadк inїynieryjn№.;;Этой дивизии придана инженерно-саперная бригада.;;;X
SDESC_POLICE;This division has a police brigade.;Cette division bйnйficie d'une brigade de police.;Questa divisione possiede una brigata polizia.;Esta divisiуn tiene una brigada de policнa.;Diese Division verfьgt ьber eine Polizei-Brigade.;Ta dywizja zawiera brygadк їandarmerii.;;Этой дивизии придана полицейская бригада.;;;X
SDESC_CAG;This division has a carrier air group.;Cette division bйnйficie d'une escadrille aйro-navale;Questa divisione possiede una squadra di aerei imbarcati;Esta divisiуn tiene un grupo aйreo embarcado.;Dieser Trдger verfьgt ьber eine Flugzeugstaffel.;Ta dywizja zawiera lotnicz№ grupк pokіadow№.;;Этому авианосцу придана палубная авиагруппа.;;;X
SDESC_LCAG;This division has a carrier air group.;Cette division bйnйficie d'une escadrille aйro-navale;Questa divisione possiede una squadra di aerei imbarcati;Esta divisiуn tiene un grupo aйreo embarcado.;Dieser Trдger verfьgt ьber eine Flugzeugstaffel.;Ta dywizja zawiera lotnicz№ grupк pokіadow№.;;Этому авианосцу придана палубная авиагруппа.;;;X
LDESC_ARTILLERY;Artillery pieces will increase the 'Soft Attack' capability of your units, inflicting more damage on Infantry and Motorized units.;Des piиces d'artillerie augmentent la capacitй d'attaque anti-personnelle de vos unitйs, causant ainsi plus de dйgвts а l'infanterie et aux unitйs motorisйes.;I pezzi d'artiglieria aumentano la caratteristica Attacco leggero delle tue unitа, infliggendo danni maggiori alla fanteria e alle unitа motorizzate.;Las piezas de artillerнa aumentarбn el 'ataque antipersonal' de tus unidades e infligirбn mбs daсo a las de infanterнa y las motorizadas.;Artillerieteile erhцhen die 'Soft Attack'-Attribute Ihrer Einheiten wodurch sie Infanterie- und motorisierte Einheiten stдrker beschдdigen kцnnen.;Artyleria zwiкksza atrybuty 'ataku przeciw sile їywej' jednostek, co umozliwia zadanie wiкkszych obraїeс piechocie i jednostkom zmotoryzowanym.;;Артиллерийские орудия повышают показатель ваших войск по противопехотной атаке, причиняя больший ущерб вражеской пехоте и моторизованным частям.;;;X
LDESC_SP_ARTILLERY;SP, or Self-Propelled, Artillery gives your armored and mechanized units an additional punch against enemy infantry while not reducing the speed of those units as much as normal artillery.;L'artillerie AM, ou automotrice, donne а vos unitйs blindйes et mйcanisйes plus d'impact contre l'infanterie ennemie, sans avoir а rйduire leur vitesse autant que vous le feriez avec une artillerie normale.;L'Artiglieria AP o a propulsione fornisce alle tue unitа corazzate e meccanizzate ulteriore vigore contro la fanteria nemica, senza perт ridurre la velocitа di queste unitа come farebbe la comune artiglieria.;La artillerнa APr (o autopropulsada) proporciona a tus unidades blindadas y mecanizadas mбs fuerza contra la infanterнa enemiga sin reducir la velocidad de dichas unidades tanto como harнa la artillerнa normal.;Selbstangetriebene Artillerie erhцht die Schlagkraft Ihrer gepanzerten und mechanisierten Einheiten gegenьber feindlicher Infanterie und beeintrдchtigt ihre Geschwindigkeit der Einheiten weniger als mit normaler Artillerie. ;S-b czyli artyleria samobieїna daje jednostkom pancernym i zmechanizowanym dodatkow№ siік ognia przeciwko wrogiej piechocie, a jednoczeњnie nie ogranicza ich szybkoњci tak, jak  ma to miejsce w przypadku zwykіej artylerii.;;Самоходные артиллерийские установки (САУ) повышают показатель ваших войск по противопехотной атаке, при этом не снижая их скорость так сильно, как это делает обычная артиллерия.;;;X
LDESC_TANK_DESTROYER;Tank Destroyers are similar to normal Tanks. The difference is that they don't have a rotating turret, and mount most of their armor to the front. They give your units an added capability against hard targets such as enemy armor.;Les chasseurs de chars sont construits sur les mкmes principes que les chars normaux. La plus grosse diffйrence rйside dans le fait qu'ils ont une tourelle statique, et que le plus gros du blindage est а l'avant. Ils donnent а vos unitйs des capacitйs supplйmentaires contre les cibles blindйes, comme les blindйs ennemis.;I Distruttori di carro sono costruiti in base agli stessi principi dei carri normali. La principale differenza sta nella torretta statica e nella disposizione frontale della maggior parte della corazza. Conferiscono alle tue unitа capacitа aggiuntive contro bersagli pesanti come le corazze nemiche.;Los cazacarros se construyen siguiendo los mismos principios que los carros de combate normales. La mayor diferencia es que tienen una torreta fija y que la mayor parte de su blindaje se pone delante. Proporcionan a tus unidades una mayor capacidad contra objetivos duros, como el blindaje enemigo.;Jagdpanzer werden genauso wie normale Panzer gebaut. Der grцЯte Unterschied besteht darin, dass sie einen statischen Panzerturm haben und ihre Panzerung grцЯtenteils an der Vorderseite angebracht ist. Sie erhцhen die Fдhigkeit Ihrer Einheiten gegenьber harten Angriffszielen, wie z.B. feindlichen Panzern.;Niszczyciele czoіgуw s№ budowane w oparciu o te same zasady, co typowe czoіgi. Zasadnicz№ rуїnic№ jest ich nieruchoma wieїa i nacisk na opancerzenie przednie. Niszczyciele czoіgуw zwiкkszaj№ jednostkom wartoњж 'ataku przeciw sile pancernej', a co za tym idzie zdolnoњж atakowania celуw pancernych.;;Самоходные противотанковые орудия (СхПТО) построены на том же принципе, что и танки, но у них отсутствует башня и усилена лобовая броня, что делает их эффективными против таких целей, как вражеские танки.;;;X
LDESC_LIGHT_ARMOR_BRIG;Light Armor gives your units an added capability against hard targets such as enemy armor. Light Tanks are fast, evasive and therefore hard to kill using the more cumbersome heavy tanks. They use their mobility to strike at weaker armor on the sides and rear of heavier tanks.;Les blindйs lйgers donnent а vos unitйs des capacitйs supplйmentaires contre les cibles blindйes, comme les blindйs ennemis. Les chars lйgers sont rapides et peuvent faire des manњuvres d'йvitement ,  les chars lourds et encombrants ont donc plus de difficultйs а les dйtruire. Ils utilisent cet avantage pour tirer sur le blindage normal plus lйger des flancs et de l'arriиre.;La Corazza leggera conferisce alle tue unitа capacitа aggiuntive contro bersagli pesanti come le corazze nemiche. I Carri leggeri sono veloci e sfuggenti e perciт difficili da distruggere per gran parte dei lenti carri pesanti. Questa caratteristica viene sfruttata per colpire le corazze piщ deboli dai lati e quelle normali dal retro.;Los blindados ligeros proporcionan a tus unidades una mayor capacidad contra objetivos duros, como por ejemplo los blindados enemigos. Los carros de combate ligeros son rбpidos, maniobrables y, por tanto, difнciles de destruir para los carros pesados, menos maniobreros. Se aprovechan de eso para golpear el blindaje mбs ligero de los lados y en la trasera del blindaje normal.;Leichte Panzer erhцhen die Fдhigkeit Ihrer Einheit gegen harte Angriffsziele, wie z.B. feindliche Panzer. Leichte Panzer sind wendig und deshalb дuЯerst schwer durch die langsamen, schweren Panzer zu vernichten. Dieser Vorteil wird ausgenutzt, indem die leichten Panzer normale Panzer von der Seite und von hinten angreifen.;Lekkie czoіgi umoїliwiaj№ jednostkom walkк z trudnymi celami, takimi jak wrogie czoіgi. Lekkie czoіgi s№ szybkie i maj№ duї№ zdolnoњж manewrowania, a przez to s№ trudne do zniszczenia dla wiкkszych i wolniejszych czoіgуw ciкїkich. Korzystaj№ z tej zdolnoњci, aby atakowaж wrogie czoіgi od tyіu i z bokуw - tam, gdzie ich pancerz jest najsіabszy. ;;Легкие танки усиливают противотанковую атаку ваших войск. Легкие танки быстры, маневренны, и могут использовать свое преимущество, чтобы зайти во фланг более неповоротливым тяжелым танкам и поразить их в борт, где броня слабее.;;;X
LDESC_HEAVY_ARMOR;Heavy Armor gives your units a considerable boost in both hard and soft attack. Heavy Tanks are used when breaking enemy lines, being extremely hard to kill. But they slow your units down and require considerable amounts of supplies and fuel.;Les blindйs lourds donnent а vos unitйs un bonus considйrable aux stat. d'attaques anti-personnelle et anti-char. Les chars lourds servent а briser les lignes ennemies, et sont extrкmement difficiles а dйtruire. Pour ce qui est des inconvйnients, ils ralentissent vos unitйs et consomment des quantitйs йnormes en approvisionnement et carburant.;La Corazza pesante conferisce alle tue unitа un potenziamento notevole sia negli attacchi pesanti che in quelli leggeri. I Carri pesanti sono utilizzati per rompere le linee nemiche e sono molto difficili da distruggere. Il loro difetto, d'altra parte, и quello di rallentare le unitа e di consumare grandi quantitа di rifornimenti e carburante.;Los blindados pesados proporcionan a tus unidades un refuerzo considerable tanto en ataques duros como blandos. Como son extremadamente difнciles de destruir, los carros de combate pesados se usan para romper las lнneas enemigas. Como punto flaco, ralentizan a tus unidades y requieren cantidades considerables de suministros y combustible.;Schwere Panzer haben einen bedeutenden Vorteil sowohl gegen weiche als auch harte Angriffsziele. Schwere Panzer werden dazu verwendet, die feindlichen Linien zu durchbrechen und sind schwer zu vernichten. Sie verlangsamen allerdings Ihre Einheiten und verbrauchen enorm viel Nachschub und Treibstoff. ;Ciкїkie czoіgi znacznie podnosz№ siік ognia, zarуwno przeciw sile їywej, jak i pancernej. Jako jednostki bardzo trudne do zniszczenia, s№ one wykorzystywane do przeіamywania linii wroga. Ich wad№ jest jednak spowolnienie pozostaіych jednostek, a ponadto wymagaj№ one znacz№cych iloњci paliwa i zaopatrzenia.;;Тяжелые танки дают вашим войскам преимущества в противопехотной и противотанковой атаке. Они обладают мощной броней и эффективны в прорыве линии обороны противника. Однако они снижают скорость ваших войск и потребляют большое количество припасов и топлива.;;;X
LDESC_SUPER_HEAVY_ARMOR;Super Heavy Armor is the ultimate shock weapon. Nearly impossible to kill, they give horrendous bonuses to your units' hard and soft attack values. They also consume enormous amounts of supplies and fuel, and slow your units to a crawl.;Les blindйs ultra-lourds reprйsentent l'arme de choc suprкme. Quasi-impossibles а dйtruire, ils donnent des bonus monstres aux valeurs d'attaques anti-char et anti-personnelle de vos unitйs. Ils consomment йgalement une somme invraissemblable de carburant et d'approvisionnement, et ralentissent vos unitйs а tel point qu'elle font quasiment du sur-place.;La Corazza ultra-pesante и l'arma in grado di infliggere il colpo di grazia. Praticamente impossibile da distruggere, conferisce bonus altissimi agli attacchi pesanti e leggeri delle tue unitа. Consuma d'altro canto enormi quantitа di rifornimenti e carburante e rallenta moltissimo le tue unitа.;Los blindados superpesados son el arma de choque definitiva. Casi imposibles de destruir, dan unas bonificaciones enormes a los valores de ataque anticarro y antipersonal de tus unidades. Tambiйn consumen inmensas cantidades de suministros y combustible y ralentizan mucho a tus unidades.;Superschwere Panzer sind die absoluten Schocker. Sie sind fast nicht zu vernichten und geben Ihrer Einheit zusдtzliche Boni fьr harte und weiche Angriffsziele. Sie verbrauchen unglaublich viel Nachschub und Treibstoff und bringen die Geschwindigkeit Ihrer Einheiten fast auf Null. ;Bardzo ciкїkie czoіgi s№ ostateczn№ broni№ uderzeniow№. S№ niemal niezniszczalne, zaњ ich siіa ognia w ogromnym stopniu wspomaga ataki innych jednostek. Bardzo ciкїkie czoіgi zuїywaj№ jednak potworne iloњci zaopatrzenia i paliwa oraz spowalniaj№ pozostaіe jednostki do їуіwiego tempa;;Сверхтяжелые танки - абсолютное оружие прорыва. Будучи практически неуязвимыми, они дают огромные преимущества как в противопехотной атаке, так и в противотанковой атаке. Но они потребляют огромное количество топлива и припасов, а также сильно снижают скорость ваших войск.;;;X
LDESC_ARMORED_CAR;Armored Cars are wheeled vehicles, typically with light armour and modest weaponry. They give your units an added capability against soft targets, being most effective against supply trucks and rear area troops.;Les vйhicules blindйs sont tout simplement des chars sans blindage et mitrailleuse. Ils apportent а vos unitйs des capacitйs supplйmentaires contre les cibles non-blindйes.;Le Vetture corazzate sono sostanzialmente carri privi di corazza e dotati di cannoni. Conferiscono alle tue unitа capacitа aggiuntive contro i bersagli leggeri.;Los vehнculos blindados son bбsicamente carros de combate sin blindaje de importancia ni ametralladoras montadas. Proporcionan a tus unidades mayor capacidad contra objetivos blandos.;Panzerwagen sind Radfahrzeuge mit leichter Panzerung und moderater Bewaffnung. Sie erhцhen die Fдhigkeit Ihrer Einheit gegen weiche Angriffsziele.;Pojazdy pancerne to w zasadzie czoіgi pozbawione grubszego pancerza i wyposaїone w CKMy. Zwiкkszaj№ zdolnoњci ataku jednostek przeciwko sile їywej.;;Бронеавтомобили - это колесные машины с легкой бронёй и вооруженем как у легких танков. Усилят вашу атаку против пехоты и небронированых целей.Они эффективны против грузвиков снабжения и в рейдах по тылам противника.;;;X
LDESC_ANTIAIR;Anti-Aircraft weapons will increase the 'Air Attack' capability of your units, so that they inflict more damage on Aircraft.;Des armes anti-air augmentent la capacitй d'attaque de vos unitйs dans les combats aйriens, causant ainsi plus de dйgвts aux diffйrents types d'avions.;I pezzi contraerei aumentano la caratteristica Attacco aereo delle tue unitа, infliggendo danni maggiori ai velivoli.;Las armas antiaйreas aumentarбn los atributos de 'ataque aйreo' de tus unidades e infligirбn mбs daсo a las aeronaves.;FLAKs erhцhen die 'Luftangriff''-Attribute Ihrer Einheiten wodurch diese Flugzeuge stдrker beschдdigen kцnnen.;Broс przeciwlotnicza zwiкksza atrybuty 'ataku przeciwlotniczego' jednostek, powoduj№c wiкksze zniszczenia wњrуd samolotуw wroga.;;Зенитная артиллерия повысит показатели ваших войск по противовоздушной атаке и защите, причиняя больший ущерб вражеским военно-воздушным силам.;;;X
LDESC_ENGINEER;Engineer Brigades help crossing rivers, making the process quicker and reducing disorganisation.;Les brigades du gйnie augmentent la capacitй de l'unitй а laquelle ils appartiennent lorsqu'elle traverse des riviиres, ils йcourtent ainsi la durйe du processus et rйduisent les risques de dйsorganisation de l'unitй.;Le brigate genieri aumentano l'abilitа nell'attraversare i fiumi delle unitа di cui fanno parte, rendendo l'operazione piщ veloce e riducendo la disorganizzazione.;Las brigadas de ingenieros aumentarбn la capacidad para franquear rнos de su unidad, haciendo que sea mбs rбpido y reduciendo la desorganizaciуn producida.;Pionierbrigaden sind wichtig bei der Ьberquerung von Flьssen. Sie beschleunigen das Ganze erheblich und verringern auch den Verlust der Organisation.;Brygady inїynieryjne powiкkszaj№ atrybuty jednostkom, ktуrym s№ one przypisane, podczas przeprawy przez wodк. Przyspieszaj№ proces przeprawy i redukuj№ dezorganizacjк wњrуd jednostek.;;Инженерные бригады позволят части, к которой они прикреплены, быстрее форсировать реки при меньшем снижении организованности соединения.;;;X
LDESC_POLICE;Police Brigades are good at suppressing partisans and rebels.;Les brigades de police excellent quand il s'agit d'йliminer des partisans et des rebelles.;Le Brigate polizia sono efficaci nella repressione di partigiani e ribelli.;Las brigadas de policнa son buenas para contener a partisanos y rebeldes.;Polizeibrigaden lasen sich hervorragend zur Unterdrьckung von Partisanen und Rebellen einsetzen.;Brygady їadnarmerii dobrze radz№ sobie z obezwіadnianiem partyzantуw i rebeliantуw.;;Полицейские бригады эффективны при подавлении повстанцев и в борьбе с партизанами.;;;X
LDESC_CAG;Carrier Air Groups represent the complement of planes stationed on carriers. They are usually a mix of fighters, torpedo and dive bombers which provide both protection for the carrier and allow it to strike enemy ships at a large distance.;Les EAN, ou escadrilles aйro-navales, sont le complйment des avions stationnйs sur les porte-avions. Il s'agit gйnйralement d'un mйlange de chasseurs, de bombardiers torpilleurs et de bombardiers en piquй qui protиgent gйnйralement le porte-avion et lui donnent plus d'impact contre les navires ennemis йloignйs.;I CAG o squadroni di aerei imbarcati rappresentano il complemento dei velivoli parcheggiati sulle portaerei. Sono solitamente composti da caccia aerosiluranti e bombardieri verticali sia per fornire protezione alla portaerei che per infliggere danni alle navi nemiche a lunga distanza.;Los GAE o grupos aeronavales embarcados son las dotaciones de aviones destinadas a los portaaviones. Normalmente son una mezcla de cazas, bombarderos torpederos y verticales que proporcionan protecciуn al portaaviones, asн como mбs garra para combatir barcos enemigos a grandes distancias. ;Flugzeugtrдgerstaffeln reprдsentieren alle Flugzeuge, die auf den Trдgern eingesetzt werden. Sie bestehen in der Regel aus Jдgern, Torpedo- und Sturzkampfbombern, welche den Trдger schьtzen und feindliche Schiffe auf groЯe Distanz angreifen kцnnen.;CAG, czyli lotnicze grupy pokіadowe, s№ zespoіami samolotуw stacjonuj№cych na lotniskowcach. S№ to zwykle formacje zіoїone z myњliwcуw, bombowcуw okrкtowych i samolotуw pionowego startu i l№dowania, wykorzystywanych zarуwno do obrony samego lotniskowca, jak i do atakуw przeciwko odlegіym celom.;;ПАГ, или Палубные Авиационные Группы, представляют собой соединение самолетов, размещенных на палубах авианосцев. Обычно в них включают истребители, торпедоносцы и бомбардировщики, повышающие защитную и атакующую мощь авианосца.;;;X
